r (mm),t_after_fine (mm)
2.0300000000000002,0.14527168887959296
2.032,0.14527168887959296
2.0340000000000003,0.14527168887959296
2.036,0.14527168887959296
2.0380000000000003,0.14527168887959296
2.04,0.14527168887959296
2.0420000000000003,0.14527168887959296
2.044,0.14527168887959296
2.0460000000000003,0.14527168887959296
2.048,0.14527168887959296
2.05,0.14527168887959296
2.052,0.14527168887959296
2.054,0.14527168887959296
2.056,0.14527168887959296
2.058,0.14527168887959296
2.06,0.14527168887959296
2.062,0.14527168887959296
2.064,0.14527168887959296
2.066,0.14527168887959296
2.068,0.14527168887959296
2.07,0.14527168887959296
2.072,0.14527168887959296
2.074,0.14527168887959296
2.076,0.14527168887959296
2.078,0.14527168887959296
2.08,0.14527168887959296
2.082,0.14527168887959296
2.084,0.14527168887959296
2.086,0.14527168887959296
2.088,0.14527168887959296
2.09,0.14527168887959296
2.092,0.14527168887959296
2.094,0.14527168887959296
2.096,0.14527168887959296
2.098,0.14527168887959296
2.1,0.14527168887959296
2.102,0.14527168887959296
2.104,0.14527168887959296
2.106,0.14527168887959296
2.108,0.14527168887959296
2.11,0.14527168887959296
2.112,0.14527168887959296
2.114,0.14527168887959296
2.116,0.14527168887959296
2.118,0.14527168887959296
2.12,0.14527168887959296
2.122,0.14527168887959296
2.124,0.14527168887959296
2.126,0.14527168887959296
2.128,0.14527168887959296
2.13,0.14527168887959296
2.132,0.14527168887959296
2.134,0.14527168887959296
2.136,0.14527168887959296
2.138,0.14527168887959296
2.14,0.14527168887959296
2.142,0.14527168887959296
2.144,0.14527168887959296
2.146,0.14527168887959296
2.148,0.14527168887959296
2.15,0.14527168887959296
2.152,0.14527168887959296
2.154,0.14527168887959296
2.156,0.14527168887959296
2.158,0.14527168887959296
2.16,0.14527168887959296
2.162,0.14527168887959296
2.164,0.14527168887959296
2.166,0.14527168887959296
2.168,0.14527168887959296
2.17,0.14527168887959296
2.172,0.14527168887959296
2.174,0.14527168887959296
2.176,0.14527168887959296
2.178,0.14527168887959296
2.18,0.14527168887959296
2.182,0.14527168887959296
2.184,0.14527168887959296
2.186,0.14527168887959296
2.188,0.14527168887959296
2.19,0.14527168887959296
2.192,0.14527168887959296
2.194,0.14527168887959296
2.196,0.14527168887959296
2.198,0.14527168887959296
2.2,0.14527168887959296
2.202,0.14527168887959296
2.204,0.14527168887959296
2.206,0.14527168887959296
2.208,0.14527168887959296
2.21,0.14527168887959296
2.212,0.14527168887959296
2.214,0.14527168887959296
2.216,0.14527168887959296
2.218,0.14527168887959296
2.22,0.14527168887959296
2.222,0.14527168887959296
2.224,0.14527168887959296
2.226,0.14527168887959296
2.228,0.14527168887959296
2.23,0.14527168887959296
2.232,0.14527168887959296
2.234,0.14527168887959296
2.236,0.14527168887959296
2.238,0.14527168887959296
2.24,0.14527168887959296
2.242,0.14527168887959296
2.244,0.14527168887959296
2.246,0.14527168887959296
2.248,0.14527168887959296
2.25,0.14527168887959296
2.2520000000000002,0.14527168887959296
2.254,0.14527168887959296
2.2560000000000002,0.14527168887959296
2.258,0.14527168887959296
2.2600000000000002,0.14527168887959296
2.262,0.14527168887959296
2.2640000000000002,0.14527168887959296
2.266,0.14527168887959296
2.2680000000000002,0.14527168887959296
2.27,0.14527168887959296
2.2720000000000002,0.14527168887959296
2.274,0.14527168887959296
2.2760000000000002,0.14527168887959296
2.278,0.14527168887959296
2.2800000000000002,0.14527168887959296
2.282,0.14527168887959296
2.2840000000000003,0.14527168887959296
2.286,0.14527168887959296
2.2880000000000003,0.14527168887959296
2.29,0.14527168887959296
2.2920000000000003,0.14527168887959296
2.294,0.14527168887959296
2.2960000000000003,0.14527168887959296
2.298,0.14527168887959296
2.3000000000000003,0.14527168887959296
2.302,0.14527168887959296
2.3040000000000003,0.14527168887959296
2.306,0.14527168887959296
2.308,0.14527168887959296
2.31,0.14527168887959296
2.312,0.14527168887959296
2.314,0.14527168887959296
2.316,0.14527168887959296
2.318,0.14527168887959296
2.32,0.14527168887959296
2.322,0.14527168887959296
2.324,0.14527168887959296
2.326,0.14527168887959296
2.328,0.14527168887959296
2.33,0.14527168887959296
2.332,0.14527168887959296
2.334,0.14527168887959296
2.336,0.14527168887959296
2.338,0.14527168887959296
2.34,0.14527168887959296
2.342,0.14527168887959296
2.344,0.14527168887959296
2.346,0.14527168887959296
2.348,0.14527168887959296
2.35,0.14527168887959296
2.352,0.14527168887959296
2.354,0.14527168887959296
2.356,0.14527168887959296
2.358,0.14527168887959296
2.36,0.14527168887959296
2.362,0.14527168887959296
2.364,0.14527168887959296
2.366,0.14527168887959296
2.368,0.14527168887959296
2.37,0.14527168887959296
2.372,0.14527168887959296
2.374,0.14527168887959296
2.376,0.14527168887959296
2.378,0.14527168887959296
2.38,0.14527168887959296
2.382,0.14527168887959296
2.384,0.14527168887959296
2.386,0.14527168887959296
2.388,0.14527168887959296
2.39,0.14527168887959296
2.392,0.14527168887959296
2.394,0.14527168887959296
2.396,0.14527168887959296
2.398,0.14527168887959296
2.4,0.20902711147153274
2.402,0.20902711147153274
2.404,0.20902711147153274
2.406,0.20902711147153274
2.408,0.20902711147153274
2.41,0.20902711147153274
2.412,0.20902711147153274
2.414,0.20902711147153274
2.416,0.20902711147153274
2.418,0.20902711147153274
2.42,0.20902711147153274
2.422,0.20902711147153274
2.424,0.20902711147153274
2.426,0.20902711147153274
2.428,0.20902711147153274
2.43,0.20902711147153274
2.432,0.20902711147153274
2.434,0.20902711147153274
2.436,0.20902711147153274
2.438,0.20902711147153274
2.44,0.20902711147153274
2.442,0.20902711147153274
2.444,0.20902711147153274
2.446,0.20902711147153274
2.448,0.20902711147153274
2.45,0.20902711147153274
2.452,0.20902711147153274
2.454,0.20902711147153274
2.456,0.20902711147153274
2.458,0.20902711147153274
2.46,0.20902711147153274
2.462,0.20902711147153274
2.464,0.20902711147153274
2.466,0.20902711147153274
2.468,0.20902711147153274
2.47,0.20902711147153274
2.472,0.20902711147153274
2.474,0.20902711147153274
2.476,0.20902711147153274
2.478,0.20902711147153274
2.48,0.20902711147153274
2.482,0.20902711147153274
2.484,0.20902711147153274
2.486,0.20902711147153274
2.488,0.20902711147153274
2.49,0.20902711147153274
2.492,0.20902711147153274
2.494,0.20902711147153274
2.496,0.20902711147153274
2.498,0.20902711147153274
2.5,0.20902711147153274
2.5020000000000002,0.20902711147153274
2.504,0.20902711147153274
2.5060000000000002,0.20902711147153274
2.508,0.20902711147153274
2.5100000000000002,0.20902711147153274
2.512,0.20902711147153274
2.5140000000000002,0.20902711147153274
2.516,0.20902711147153274
2.5180000000000002,0.20902711147153274
2.52,0.20902711147153274
2.5220000000000002,0.20902711147153274
2.524,0.20902711147153274
2.5260000000000002,0.20902711147153274
2.528,0.20902711147153274
2.5300000000000002,0.20902711147153274
2.532,0.20902711147153274
2.5340000000000003,0.20902711147153274
2.536,0.20902711147153274
2.5380000000000003,0.20902711147153274
2.54,0.20902711147153274
2.5420000000000003,0.20902711147153274
2.544,0.20902711147153274
2.5460000000000003,0.20902711147153274
2.548,0.20902711147153274
2.5500000000000003,0.20902711147153274
2.552,0.20902711147153274
2.5540000000000003,0.20902711147153274
2.556,0.20902711147153274
2.5580000000000003,0.20902711147153274
2.56,0.20902711147153274
2.562,0.20902711147153274
2.564,0.20902711147153274
2.566,0.20902711147153274
2.568,0.20902711147153274
2.57,0.20902711147153274
2.572,0.20902711147153274
2.574,0.20902711147153274
2.576,0.20902711147153274
2.578,0.20902711147153274
2.58,0.20902711147153274
2.582,0.20902711147153274
2.584,0.20902711147153274
2.586,0.20902711147153274
2.588,0.20902711147153274
2.59,0.20902711147153274
2.592,0.20902711147153274
2.594,0.20902711147153274
2.596,0.20902711147153274
2.598,0.20902711147153274
2.6,0.20902711147153274
2.602,0.20902711147153274
2.604,0.20902711147153274
2.606,0.20902711147153274
2.608,0.20902711147153274
2.61,0.20902711147153274
2.612,0.20902711147153274
2.614,0.20902711147153274
2.616,0.20902711147153274
2.618,0.20902711147153274
2.62,0.20902711147153274
2.622,0.20902711147153274
2.624,0.20902711147153274
2.626,0.20902711147153274
2.628,0.20902711147153274
2.63,0.20902711147153274
2.632,0.20902711147153274
2.634,0.20902711147153274
2.636,0.20902711147153274
2.638,0.20902711147153274
2.64,0.20902711147153274
2.642,0.20902711147153274
2.644,0.20902711147153274
2.646,0.20902711147153274
2.648,0.20902711147153274
2.65,0.20902711147153274
2.652,0.20902711147153274
2.654,0.20902711147153274
2.656,0.20902711147153274
2.658,0.20902711147153274
2.66,0.20902711147153274
2.662,0.20902711147153274
2.664,0.20902711147153274
2.666,0.20902711147153274
2.668,0.20902711147153274
2.67,0.20902711147153274
2.672,0.20902711147153274
2.674,0.20902711147153274
2.676,0.20902711147153274
2.678,0.20902711147153274
2.68,0.20902711147153274
2.682,0.20902711147153274
2.684,0.20902711147153274
2.686,0.20902711147153274
2.688,0.20902711147153274
2.69,0.20902711147153274
2.692,0.20902711147153274
2.694,0.20902711147153274
2.696,0.20902711147153274
2.698,0.20902711147153274
2.7,0.20902711147153274
2.702,0.20902711147153274
2.704,0.20902711147153274
2.706,0.20902711147153274
2.708,0.20902711147153274
2.71,0.20902711147153274
2.712,0.20902711147153274
2.714,0.20902711147153274
2.716,0.20902711147153274
2.718,0.20902711147153274
2.72,0.20902711147153274
2.722,0.20902711147153274
2.724,0.20902711147153274
2.726,0.20902711147153274
2.728,0.20902711147153274
2.73,0.20902711147153274
2.732,0.20902711147153274
2.734,0.20902711147153274
2.736,0.20902711147153274
2.738,0.20902711147153274
2.74,0.20902711147153274
2.742,0.20902711147153274
2.744,0.20902711147153274
2.746,0.20902711147153274
2.748,0.20902711147153274
2.75,0.20902711147153274
2.7520000000000002,0.20902711147153274
2.754,0.20902711147153274
2.7560000000000002,0.20902711147153274
2.758,0.20902711147153274
2.7600000000000002,0.20902711147153274
2.762,0.20902711147153274
2.7640000000000002,0.20902711147153274
2.766,0.20902711147153274
2.7680000000000002,0.20902711147153274
2.77,0.20902711147153274
2.7720000000000002,0.20902711147153274
2.774,0.20902711147153274
2.7760000000000002,0.20902711147153274
2.778,0.20902711147153274
2.7800000000000002,0.20902711147153274
2.782,0.20902711147153274
2.7840000000000003,0.20902711147153274
2.786,0.20902711147153274
2.7880000000000003,0.20902711147153274
2.79,0.20902711147153274
2.7920000000000003,0.20902711147153274
2.794,0.20902711147153274
2.7960000000000003,0.20902711147153274
2.798,0.20902711147153274
2.8000000000000003,0.20902711147153274
2.802,0.20902711147153274
2.8040000000000003,0.20902711147153274
2.806,0.20902711147153274
2.8080000000000003,0.20902711147153274
2.81,0.20902711147153274
2.8120000000000003,0.20902711147153274
2.814,0.20902711147153274
2.816,0.20902711147153274
2.818,0.20902711147153274
2.82,0.20902711147153274
2.822,0.20902711147153274
2.824,0.20902711147153274
2.826,0.20902711147153274
2.828,0.20902711147153274
2.83,0.20902711147153274
2.832,0.20902711147153274
2.834,0.20902711147153274
2.836,0.20902711147153274
2.838,0.20902711147153274
2.84,0.20902711147153274
2.842,0.20902711147153274
2.844,0.20902711147153274
2.846,0.20902711147153274
2.848,0.20902711147153274
2.85,0.20902711147153274
2.852,0.20902711147153274
2.854,0.20902711147153274
2.856,0.20902711147153274
2.858,0.20902711147153274
2.86,0.20902711147153274
2.862,0.20902711147153274
2.864,0.20902711147153274
2.866,0.20902711147153274
2.868,0.20902711147153274
2.87,0.20902711147153274
2.872,0.20902711147153274
2.874,0.20902711147153274
2.876,0.20902711147153274
2.878,0.20902711147153274
2.88,0.20902711147153274
2.882,0.20902711147153274
2.884,0.20902711147153274
2.886,0.20902711147153274
2.888,0.20902711147153274
2.89,0.20902711147153274
2.892,0.20902711147153274
2.894,0.20902711147153274
2.896,0.20902711147153274
2.898,0.20902711147153274
2.9,0.20902711147153274
2.902,0.20902711147153274
2.904,0.20902711147153274
2.906,0.20902711147153274
2.908,0.20902711147153274
2.91,0.20902711147153274
2.912,0.20902711147153274
2.914,0.20902711147153274
2.916,0.20902711147153274
2.918,0.20902711147153274
2.92,0.20902711147153274
2.922,0.20902711147153274
2.924,0.20902711147153274
2.926,0.20902711147153274
2.928,0.20902711147153274
2.93,0.20902711147153274
2.932,0.20902711147153274
2.934,0.20902711147153274
2.936,0.20902711147153274
2.938,0.20902711147153274
2.94,0.29891407298555317
2.942,0.29891407298555317
2.944,0.29891407298555317
2.946,0.29891407298555317
2.948,0.29891407298555317
2.95,0.29891407298555317
2.952,0.29891407298555317
2.954,0.29891407298555317
2.956,0.29891407298555317
2.958,0.29891407298555317
2.96,0.29891407298555317
2.962,0.29891407298555317
2.964,0.29891407298555317
2.966,0.29891407298555317
2.968,0.29891407298555317
2.97,0.29891407298555317
2.972,0.29891407298555317
2.974,0.29891407298555317
2.976,0.29891407298555317
2.978,0.29891407298555317
2.98,0.29891407298555317
2.982,0.29891407298555317
2.984,0.29891407298555317
2.986,0.29891407298555317
2.988,0.29891407298555317
2.99,0.29891407298555317
2.992,0.29891407298555317
2.994,0.29891407298555317
2.996,0.29891407298555317
2.998,0.29891407298555317
3.0,0.29891407298555317
3.0020000000000002,0.29891407298555317
3.004,0.29891407298555317
3.0060000000000002,0.29891407298555317
3.008,0.29891407298555317
3.0100000000000002,0.29891407298555317
3.012,0.29891407298555317
3.0140000000000002,0.29891407298555317
3.016,0.29891407298555317
3.0180000000000002,0.29891407298555317
3.02,0.29891407298555317
3.0220000000000002,0.29891407298555317
3.024,0.29891407298555317
3.0260000000000002,0.29891407298555317
3.028,0.29891407298555317
3.0300000000000002,0.29891407298555317
3.032,0.29891407298555317
3.0340000000000003,0.29891407298555317
3.036,0.29891407298555317
3.0380000000000003,0.29891407298555317
3.04,0.29891407298555317
3.0420000000000003,0.29891407298555317
3.044,0.29891407298555317
3.0460000000000003,0.29891407298555317
3.048,0.29891407298555317
3.0500000000000003,0.29891407298555317
3.052,0.29891407298555317
3.0540000000000003,0.29891407298555317
3.056,0.29891407298555317
3.0580000000000003,0.29891407298555317
3.06,0.29891407298555317
3.0620000000000003,0.29891407298555317
3.064,0.29891407298555317
3.0660000000000003,0.29891407298555317
3.068,0.29891407298555317
3.0700000000000003,0.29891407298555317
3.072,0.29891407298555317
3.074,0.29891407298555317
3.076,0.29891407298555317
3.078,0.29891407298555317
3.08,0.29891407298555317
3.082,0.29891407298555317
3.084,0.29891407298555317
3.086,0.29891407298555317
3.088,0.29891407298555317
3.09,0.29891407298555317
3.092,0.29891407298555317
3.094,0.29891407298555317
3.096,0.29891407298555317
3.098,0.29891407298555317
3.1,0.29891407298555317
3.102,0.29891407298555317
3.104,0.29891407298555317
3.106,0.29891407298555317
3.108,0.29891407298555317
3.11,0.29891407298555317
3.112,0.29891407298555317
3.114,0.29891407298555317
3.116,0.29891407298555317
3.118,0.29891407298555317
3.12,0.29891407298555317
3.122,0.29891407298555317
3.124,0.29891407298555317
3.126,0.29891407298555317
3.128,0.29891407298555317
3.13,0.29891407298555317
3.132,0.29891407298555317
3.134,0.29891407298555317
3.136,0.29891407298555317
3.138,0.29891407298555317
3.14,0.29891407298555317
3.142,0.29891407298555317
3.144,0.29891407298555317
3.146,0.29891407298555317
3.148,0.29891407298555317
3.15,0.29891407298555317
3.152,0.29891407298555317
3.154,0.29891407298555317
3.156,0.29891407298555317
3.158,0.29891407298555317
3.16,0.29891407298555317
3.162,0.29891407298555317
3.164,0.29891407298555317
3.166,0.29891407298555317
3.168,0.29891407298555317
3.17,0.29891407298555317
3.172,0.29891407298555317
3.174,0.29891407298555317
3.176,0.29891407298555317
3.178,0.29891407298555317
3.18,0.29891407298555317
3.182,0.29891407298555317
3.184,0.29891407298555317
3.186,0.29891407298555317
3.188,0.29891407298555317
3.19,0.29891407298555317
3.192,0.29891407298555317
3.194,0.29891407298555317
3.196,0.29891407298555317
3.198,0.29891407298555317
3.2,0.29891407298555317
3.202,0.29891407298555317
3.204,0.29891407298555317
3.206,0.29891407298555317
3.208,0.29891407298555317
3.21,0.29891407298555317
3.212,0.29891407298555317
3.214,0.29891407298555317
3.216,0.29891407298555317
3.218,0.29891407298555317
3.22,0.29891407298555317
3.222,0.29891407298555317
3.224,0.29891407298555317
3.226,0.29891407298555317
3.228,0.29891407298555317
3.23,0.29891407298555317
3.232,0.29891407298555317
3.234,0.29891407298555317
3.236,0.29891407298555317
3.238,0.29891407298555317
3.24,0.29891407298555317
3.242,0.29891407298555317
3.244,0.29891407298555317
3.246,0.29891407298555317
3.248,0.29891407298555317
3.25,0.29891407298555317
3.2520000000000002,0.29891407298555317
3.254,0.29891407298555317
3.2560000000000002,0.29891407298555317
3.258,0.29891407298555317
3.2600000000000002,0.29891407298555317
3.262,0.29891407298555317
3.2640000000000002,0.29891407298555317
3.266,0.29891407298555317
3.2680000000000002,0.29891407298555317
3.27,0.29891407298555317
3.2720000000000002,0.29891407298555317
3.274,0.29891407298555317
3.2760000000000002,0.29891407298555317
3.278,0.29891407298555317
3.2800000000000002,0.29891407298555317
3.282,0.29891407298555317
3.2840000000000003,0.29891407298555317
3.286,0.29891407298555317
3.2880000000000003,0.29891407298555317
3.29,0.29891407298555317
3.2920000000000003,0.29891407298555317
3.294,0.29891407298555317
3.2960000000000003,0.29891407298555317
3.298,0.29891407298555317
3.3000000000000003,0.29891407298555317
3.302,0.29891407298555317
3.3040000000000003,0.29891407298555317
3.306,0.29891407298555317
3.3080000000000003,0.29891407298555317
3.31,0.29891407298555317
3.3120000000000003,0.29891407298555317
3.314,0.29891407298555317
3.3160000000000003,0.29891407298555317
3.318,0.29891407298555317
3.3200000000000003,0.29891407298555317
3.322,0.29891407298555317
3.3240000000000003,0.29891407298555317
3.326,0.29891407298555317
3.3280000000000003,0.29891407298555317
3.33,0.29891407298555317
3.332,0.29891407298555317
3.334,0.29891407298555317
3.336,0.29891407298555317
3.338,0.29891407298555317
3.34,0.29891407298555317
3.342,0.29891407298555317
3.344,0.29891407298555317
3.346,0.29891407298555317
3.348,0.29891407298555317
3.35,0.29891407298555317
3.352,0.29891407298555317
3.354,0.29891407298555317
3.356,0.29891407298555317
3.358,0.29891407298555317
3.36,0.29891407298555317
3.362,0.29891407298555317
3.364,0.29891407298555317
3.366,0.29891407298555317
3.368,0.29891407298555317
3.37,0.29891407298555317
3.372,0.29891407298555317
3.374,0.29891407298555317
3.376,0.29891407298555317
3.378,0.29891407298555317
3.38,0.29891407298555317
3.382,0.29891407298555317
3.384,0.29891407298555317
3.386,0.29891407298555317
3.388,0.29891407298555317
3.39,0.29891407298555317
3.392,0.29891407298555317
3.394,0.29891407298555317
3.396,0.42834486102152985
3.398,0.42834486102152985
3.4,0.42834486102152985
3.402,0.42834486102152985
3.404,0.42834486102152985
3.406,0.42834486102152985
3.408,0.42834486102152985
3.41,0.42834486102152985
3.412,0.42834486102152985
3.414,0.42834486102152985
3.416,0.42834486102152985
3.418,0.42834486102152985
3.42,0.42834486102152985
3.422,0.42834486102152985
3.424,0.42834486102152985
3.426,0.42834486102152985
3.428,0.42834486102152985
3.43,0.42834486102152985
3.432,0.42834486102152985
3.434,0.42834486102152985
3.436,0.42834486102152985
3.438,0.42834486102152985
3.44,0.42834486102152985
3.442,0.42834486102152985
3.444,0.42834486102152985
3.446,0.42834486102152985
3.448,0.42834486102152985
3.45,0.42834486102152985
3.452,0.42834486102152985
3.454,0.42834486102152985
3.456,0.42834486102152985
3.458,0.42834486102152985
3.46,0.42834486102152985
3.462,0.42834486102152985
3.464,0.42834486102152985
3.466,0.42834486102152985
3.468,0.42834486102152985
3.47,0.42834486102152985
3.472,0.42834486102152985
3.474,0.42834486102152985
3.476,0.42834486102152985
3.478,0.42834486102152985
3.48,0.42834486102152985
3.482,0.42834486102152985
3.484,0.42834486102152985
3.486,0.42834486102152985
3.488,0.42834486102152985
3.49,0.42834486102152985
3.492,0.42834486102152985
3.494,0.42834486102152985
3.496,0.42834486102152985
3.498,0.42834486102152985
3.5,0.42834486102152985
3.5020000000000002,0.42834486102152985
3.504,0.42834486102152985
3.5060000000000002,0.42834486102152985
3.508,0.42834486102152985
3.5100000000000002,0.42834486102152985
3.512,0.42834486102152985
3.5140000000000002,0.42834486102152985
3.516,0.42834486102152985
3.5180000000000002,0.42834486102152985
3.52,0.42834486102152985
3.5220000000000002,0.42834486102152985
3.524,0.42834486102152985
3.5260000000000002,0.42834486102152985
3.528,0.42834486102152985
3.5300000000000002,0.42834486102152985
3.532,0.42834486102152985
3.5340000000000003,0.42834486102152985
3.536,0.42834486102152985
3.5380000000000003,0.42834486102152985
3.54,0.42834486102152985
3.5420000000000003,0.42834486102152985
3.544,0.42834486102152985
3.5460000000000003,0.42834486102152985
3.548,0.42834486102152985
3.5500000000000003,0.42834486102152985
3.552,0.42834486102152985
3.5540000000000003,0.42834486102152985
3.556,0.42834486102152985
3.5580000000000003,0.42834486102152985
3.56,0.42834486102152985
3.5620000000000003,0.42834486102152985
3.564,0.42834486102152985
3.5660000000000003,0.42834486102152985
3.568,0.42834486102152985
3.5700000000000003,0.42834486102152985
3.572,0.42834486102152985
3.5740000000000003,0.42834486102152985
3.576,0.42834486102152985
3.5780000000000003,0.42834486102152985
3.58,0.42834486102152985
3.5820000000000003,0.42834486102152985
3.584,0.42834486102152985
3.586,0.42834486102152985
3.588,0.42834486102152985
3.59,0.42834486102152985
3.592,0.42834486102152985
3.594,0.42834486102152985
3.596,0.42834486102152985
3.598,0.42834486102152985
3.6,0.42834486102152985
3.602,0.42834486102152985
3.604,0.42834486102152985
3.606,0.42834486102152985
3.608,0.42834486102152985
3.61,0.42834486102152985
3.612,0.42834486102152985
3.614,0.42834486102152985
3.616,0.42834486102152985
3.618,0.42834486102152985
3.62,0.42834486102152985
3.622,0.42834486102152985
3.624,0.42834486102152985
3.626,0.42834486102152985
3.628,0.42834486102152985
3.63,0.42834486102152985
3.632,0.42834486102152985
3.634,0.42834486102152985
3.636,0.42834486102152985
3.638,0.42834486102152985
3.64,0.42834486102152985
3.642,0.42834486102152985
3.644,0.42834486102152985
3.646,0.42834486102152985
3.648,0.42834486102152985
3.65,0.42834486102152985
3.652,0.42834486102152985
3.654,0.42834486102152985
3.656,0.42834486102152985
3.658,0.42834486102152985
3.66,0.42834486102152985
3.662,0.42834486102152985
3.664,0.42834486102152985
3.666,0.42834486102152985
3.668,0.42834486102152985
3.67,0.42834486102152985
3.672,0.42834486102152985
3.674,0.42834486102152985
3.676,0.42834486102152985
3.678,0.42834486102152985
3.68,0.42834486102152985
3.682,0.42834486102152985
3.684,0.42834486102152985
3.686,0.42834486102152985
3.688,0.42834486102152985
3.69,0.42834486102152985
3.692,0.42834486102152985
3.694,0.42834486102152985
3.696,0.42834486102152985
3.698,0.42834486102152985
3.7,0.42834486102152985
3.702,0.42834486102152985
3.704,0.42834486102152985
3.706,0.42834486102152985
3.708,0.42834486102152985
3.71,0.42834486102152985
3.712,0.42834486102152985
3.714,0.42834486102152985
3.716,0.42834486102152985
3.718,0.42834486102152985
3.72,0.42834486102152985
3.722,0.42834486102152985
3.724,0.42834486102152985
3.726,0.42834486102152985
3.728,0.42834486102152985
3.73,0.42834486102152985
3.732,0.42834486102152985
3.734,0.42834486102152985
3.736,0.42834486102152985
3.738,0.42834486102152985
3.74,0.42834486102152985
3.742,0.42834486102152985
3.744,0.42834486102152985
3.746,0.42834486102152985
3.748,0.42834486102152985
3.75,0.42834486102152985
3.7520000000000002,0.42834486102152985
3.754,0.42834486102152985
3.7560000000000002,0.42834486102152985
3.758,0.42834486102152985
3.7600000000000002,0.42834486102152985
3.762,0.42834486102152985
3.7640000000000002,0.42834486102152985
3.766,0.42834486102152985
3.7680000000000002,0.42834486102152985
3.77,0.42834486102152985
3.7720000000000002,0.42834486102152985
3.774,0.42834486102152985
3.7760000000000002,0.42834486102152985
3.778,0.42834486102152985
3.7800000000000002,0.42834486102152985
3.782,0.42834486102152985
3.7840000000000003,0.42834486102152985
3.786,0.42834486102152985
3.7880000000000003,0.42834486102152985
3.79,0.42834486102152985
3.7920000000000003,0.42834486102152985
3.794,0.42834486102152985
3.7960000000000003,0.6137753245976887
3.798,0.6137753245976887
3.8000000000000003,0.6137753245976887
3.802,0.6137753245976887
3.8040000000000003,0.6137753245976887
3.806,0.6137753245976887
3.8080000000000003,0.6137753245976887
3.81,0.6137753245976887
3.8120000000000003,0.6137753245976887
3.814,0.6137753245976887
3.8160000000000003,0.6137753245976887
3.818,0.6137753245976887
3.8200000000000003,0.6137753245976887
3.822,0.6137753245976887
3.8240000000000003,0.6137753245976887
3.826,0.6137753245976887
3.8280000000000003,0.6137753245976887
3.83,0.6137753245976887
3.8320000000000003,0.6137753245976887
3.834,0.6137753245976887
3.8360000000000003,0.6137753245976887
3.838,0.6137753245976887
3.84,0.6137753245976887
3.842,0.6137753245976887
3.844,0.6137753245976887
3.846,0.6137753245976887
3.848,0.6137753245976887
3.85,0.6137753245976887
3.852,0.6137753245976887
3.854,0.6137753245976887
3.856,0.6137753245976887
3.858,0.6137753245976887
3.86,0.6137753245976887
3.862,0.6137753245976887
3.864,0.6137753245976887
3.866,0.6137753245976887
3.868,0.6137753245976887
3.87,0.6137753245976887
3.872,0.6137753245976887
3.874,0.6137753245976887
3.876,0.6137753245976887
3.878,0.6137753245976887
3.88,0.6137753245976887
3.882,0.6137753245976887
3.884,0.6137753245976887
3.886,0.6137753245976887
3.888,0.6137753245976887
3.89,0.6137753245976887
3.892,0.6137753245976887
3.894,0.6137753245976887
3.896,0.6137753245976887
3.898,0.6137753245976887
3.9,0.6137753245976887
3.902,0.6137753245976887
3.904,0.6137753245976887
3.906,0.6137753245976887
3.908,0.6137753245976887
3.91,0.6137753245976887
3.912,0.6137753245976887
3.914,0.6137753245976887
3.916,0.6137753245976887
3.918,0.6137753245976887
3.92,0.6137753245976887
3.922,0.6137753245976887
3.924,0.6137753245976887
3.926,0.6137753245976887
3.928,0.6137753245976887
3.93,0.6137753245976887
3.932,0.6137753245976887
3.934,0.6137753245976887
3.936,0.6137753245976887
3.938,0.6137753245976887
3.94,0.6137753245976887
3.942,0.6137753245976887
3.944,0.6137753245976887
3.946,0.6137753245976887
3.948,0.6137753245976887
3.95,0.6137753245976887
3.952,0.6137753245976887
3.954,0.6137753245976887
3.956,0.6137753245976887
3.958,0.6137753245976887
3.96,0.6137753245976887
3.962,0.6137753245976887
3.964,0.6137753245976887
3.966,0.6137753245976887
3.968,0.6137753245976887
3.97,0.6137753245976887
3.972,0.6137753245976887
3.974,0.6137753245976887
3.976,0.6137753245976887
3.978,0.6137753245976887
3.98,0.6137753245976887
3.982,0.6137753245976887
3.984,0.6137753245976887
3.986,0.6137753245976887
3.988,0.6137753245976887
3.99,0.6137753245976887
3.992,0.6137753245976887
3.994,0.6137753245976887
3.996,0.6137753245976887
3.998,0.6137753245976887
4.0,0.6137753245976887
4.002,0.6137753245976887
4.0040000000000004,0.6137753245976887
4.006,0.6137753245976887
4.008,0.6137753245976887
4.01,0.6137753245976887
4.0120000000000005,0.6137753245976887
4.014,0.6137753245976887
4.016,0.6137753245976887
4.018,0.6137753245976887
4.0200000000000005,0.6137753245976887
4.022,0.6137753245976887
4.024,0.6137753245976887
4.026,0.6137753245976887
4.0280000000000005,0.6137753245976887
4.03,0.6137753245976887
4.032,0.6137753245976887
4.034,0.6137753245976887
4.0360000000000005,0.6137753245976887
4.038,0.6137753245976887
4.04,0.6137753245976887
4.042,0.6137753245976887
4.0440000000000005,0.6137753245976887
4.046,0.6137753245976887
4.048,0.6137753245976887
4.05,0.6137753245976887
4.0520000000000005,0.6137753245976887
4.054,0.6137753245976887
4.056,0.6137753245976887
4.058,0.6137753245976887
4.0600000000000005,0.6137753245976887
4.062,0.6137753245976887
4.064,0.6137753245976887
4.066,0.6137753245976887
4.0680000000000005,0.6137753245976887
4.07,0.6137753245976887
