r_mm,film_before_mm,film_after_mm,mirror_before_um,mirror_after_um
0.14400000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.146,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.148,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.15,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.152,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.154,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.156,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.158,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.16,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.162,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.164,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.166,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.168,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.17,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.17200000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.17400000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.176,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.178,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.18,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.182,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.184,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.186,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.188,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.19,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.192,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.194,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.196,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.198,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.2,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.202,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.20400000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.20600000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.20800000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.21,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.212,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.214,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.216,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.218,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.22,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.222,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.224,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.226,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.228,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.23,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.232,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.234,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.23600000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.23800000000000002,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.24,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.242,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.244,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.246,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.248,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.25,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.252,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.254,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.256,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.258,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.26,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.262,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.264,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.266,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.268,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.27,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.272,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.274,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.276,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.278,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.28,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.28200000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.28400000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.28600000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.28800000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.29,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.292,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.294,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.296,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.298,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.3,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.302,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.304,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.306,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.308,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.31,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.312,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.314,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.316,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.318,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.32,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.322,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.324,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.326,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.328,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.33,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.332,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.334,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.336,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.338,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.34,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.342,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.34400000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.34600000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.34800000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.35000000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.352,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.354,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.356,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.358,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.36,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.362,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.364,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.366,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.368,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.37,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.372,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.374,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.376,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.378,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.38,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.382,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.384,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.386,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.388,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.39,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.392,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.394,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.396,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.398,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.4,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.402,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.404,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.406,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.40800000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.41000000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.41200000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.41400000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.41600000000000004,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.418,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.42,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.422,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.424,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.426,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.428,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.43,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.432,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.434,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.436,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.438,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.44,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.442,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.444,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.446,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.448,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.45,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.452,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.454,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.456,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.458,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.46,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.462,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.464,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.466,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.468,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.47000000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.47200000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.47400000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.47600000000000003,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.47800000000000004,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.48,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.482,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.484,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.486,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.488,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.49,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.492,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.494,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.496,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.498,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.502,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.504,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.506,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.508,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.51,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.512,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.514,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.516,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.518,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.52,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.522,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.524,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.526,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.528,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.53,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.532,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.534,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.536,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.538,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.54,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.542,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.544,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.546,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.548,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.55,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.552,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.554,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.556,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.558,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.56,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.562,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5640000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5660000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5680000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5700000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5720000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5740000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.5760000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.578,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.58,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.582,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.584,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.586,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.588,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.59,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.592,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.594,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.596,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.598,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.602,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.604,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.606,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.608,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.61,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.612,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.614,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.616,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.618,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.62,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.622,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.624,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.626,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.628,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.63,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.632,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.634,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.636,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.638,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.64,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.642,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.644,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.646,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.648,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.65,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.652,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.654,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.656,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.658,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.66,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.662,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.664,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.666,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.668,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.67,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.672,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.674,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.676,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.678,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.68,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.682,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.684,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.686,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6880000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6900000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6920000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6940000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6960000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.6980000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.7000000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.7020000000000001,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.704,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.706,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.708,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.71,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.712,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.714,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
0.716,0.10137781137440251,0.10137781137440251,271.19999999999993,274.3999999999999
